path,bytes,width,height,disposition,dest_dir,dest_name,profile,notes
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-29/page-metadata.json,2352,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-3/img-2.jpeg,18508,511,272,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-3/markdown.md,3816,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-3/page-metadata.json,7862,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-30/markdown.md,447,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-30/page-metadata.json,1542,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-31/markdown.md,1013,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-31/page-metadata.json,1740,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-32/img-41.jpeg,5535,183,157,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-32/img-42.jpeg,10124,366,226,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-32/img-43.jpeg,9145,286,229,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-32/markdown.md,471,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-32/page-metadata.json,1849,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-33/markdown.md,682,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-33/page-metadata.json,1412,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-34/markdown.md,236,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-34/page-metadata.json,776,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-35/markdown.md,751,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-35/page-metadata.json,1479,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-36/markdown.md,503,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-36/page-metadata.json,1228,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-37/markdown.md,361,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-37/page-metadata.json,1088,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-38/markdown.md,264,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-38/page-metadata.json,989,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-39/markdown.md,346,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-39/page-metadata.json,1073,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-4/img-3.jpeg,5246,213,144,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-4/img-4.jpeg,22887,531,325,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-4/markdown.md,4645,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-4/page-metadata.json,14293,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-40/markdown.md,715,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-40/page-metadata.json,1445,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-41/markdown.md,940,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-41/page-metadata.json,1673,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-42/img-44.jpeg,11413,449,177,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-42/markdown.md,416,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-42/page-metadata.json,1358,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-43/markdown.md,616,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-43/page-metadata.json,1342,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-44/markdown.md,278,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-44/page-metadata.json,1003,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-45/markdown.md,511,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-45/page-metadata.json,1237,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-46/markdown.md,467,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-46/page-metadata.json,1194,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-47/markdown.md,725,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-47/page-metadata.json,1452,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-48/markdown.md,1371,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-48/page-metadata.json,2106,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-49/markdown.md,762,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-49/page-metadata.json,1859,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-5/img-5.jpeg,3953,168,162,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-5/img-6.jpeg,6506,250,194,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-5/img-7.jpeg,9493,285,221,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-5/markdown.md,6579,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-5/page-metadata.json,12743,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-50/markdown.md,992,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-50/page-metadata.json,1733,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-51/markdown.md,192,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-51/page-metadata.json,916,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-52/markdown.md,199,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-52/page-metadata.json,923,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-53/markdown.md,755,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-53/page-metadata.json,1857,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-54/markdown.md,540,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-54/page-metadata.json,2167,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-55/markdown.md,960,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-55/page-metadata.json,5176,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-56/markdown.md,474,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-56/page-metadata.json,2837,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-57/markdown.md,1132,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-57/page-metadata.json,4987,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-58/markdown.md,347,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-58/page-metadata.json,1608,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-6/img-8.jpeg,9505,415,184,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-6/img-9.jpeg,11649,386,215,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-6/markdown.md,3377,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-6/page-metadata.json,7280,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-7/img-10.jpeg,2869,140,130,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-7/img-11.jpeg,5817,157,282,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-7/markdown.md,5003,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-7/page-metadata.json,9819,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-8/img-12.jpeg,3574,110,159,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-8/img-13.jpeg,3201,116,154,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-8/img-14.jpeg,10434,399,212,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-8/img-15.jpeg,9001,314,191,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-8/img-16.jpeg,3166,133,128,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-8/img-17.jpeg,21216,561,255,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-8/markdown.md,4408,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-8/page-metadata.json,9012,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-9/img-18.jpeg,7554,254,199,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-9/img-19.jpeg,3813,151,163,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-9/img-20.jpeg,3852,179,114,exclude,,,none,downscaled by the OCR vendor; never published (manifest §3)
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-9/markdown.md,6227,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150802Z/Philips-VP415-Service-Manual-hires-300-part5of5-pages140-197.pdf/pages/page-9/page-metadata.json,11083,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/pdfs/Philips VP415 Operating Instructions - uncompressed.pdf,20827390,,,exclude,,,none,superseded by the compressed PDF plus the 27 page scans (manifest §11.1)
unsorted-source-material/pdfs/Philips VP415 Operating Instructions.pdf,1720067,,,download,docs/operating-instructions/assets/originals,philips-vp415-operating-instructions.pdf,none,"user manual, 8 sections"
unsorted-source-material/title picture.jpg,260018,1266,1199,publish,docs/assets/originals,title-picture.jpg,photo,landing page hero image
unsorted-source-material/vp415 manual/image1 (2).jpg,1050923,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-01.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image10 (2).jpg,1170068,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-10.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image11 (2).jpg,1356874,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-11.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image12 (2).jpg,1167656,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-12.jpg,none,second exposure of the sheet photographed as scan-10; kept, not published
unsorted-source-material/vp415 manual/image13 (2).jpg,1643525,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-13.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image14 (2).jpg,1910974,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-14.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image15 (2).jpg,1062814,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-15.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image16 (2).jpg,1670757,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-16.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image17 (2).jpg,2036460,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-17.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image18 (2).jpg,1944125,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-18.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image19 (2).jpg,1839723,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-19.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image2 (2).jpg,1506916,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-02.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image20 (2).jpg,2156869,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-20.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image21 (2).jpg,2668458,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-21.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image22 (2).jpg,1972517,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-22.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image23 (2).jpg,2014684,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-23.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image24 (2).jpg,1931700,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-24.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image25.jpg,2013552,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-25.jpg,none,second exposure of the sheet photographed as scan-23; kept, not published
unsorted-source-material/vp415 manual/image26.jpg,1463979,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-26.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image27.jpg,1569638,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-27.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image3 (2).jpg,2060851,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-03.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image4 (2).jpg,2394519,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-04.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image5 (2).jpg,1569746,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-05.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image6 (2).jpg,1944064,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-06.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
